Time,Country Name,Country Code,Adjusted net national income (annual % growth) [NY.ADJ.NNTY.KD.ZG],Adjusted net national income per capita (annual % growth) [NY.ADJ.NNTY.PC.KD.ZG],CO2 emissions (kg per 2015 US$ of GDP) [EN.ATM.CO2E.KD.GD],CO2 emissions (kg per 2017 PPP $ of GDP) [EN.ATM.CO2E.PP.GD.KD],CO2 emissions (kg per PPP $ of GDP) [EN.ATM.CO2E.PP.GD],CO2 emissions (kt) [EN.ATM.CO2E.KT],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],"CO2 emissions from electricity and heat production, total (% of total fuel combustion) [EN.CO2.ETOT.ZS]",CO2 emissions from gaseous fuel consumption (% of total) [EN.ATM.CO2E.GF.ZS],CO2 emissions from gaseous fuel consumption (kt) [EN.ATM.CO2E.GF.KT],CO2 emissions from liquid fuel consumption (% of total) [EN.ATM.CO2E.LF.ZS],CO2 emissions from liquid fuel consumption (kt) [EN.ATM.CO2E.LF.KT],CO2 emissions from manufacturing industries and construction (% of total fuel combustion) [EN.CO2.MANF.ZS],CO2 emissions from solid fuel consumption (% of total) [EN.ATM.CO2E.SF.ZS],CO2 emissions from solid fuel consumption (kt) [EN.ATM.CO2E.SF.KT],CO2 emissions from transport (% of total fuel combustion) [EN.CO2.TRAN.ZS],Total greenhouse gas emissions (kt of CO2 equivalent) [EN.ATM.GHGT.KT.CE],"Community health workers (per 1,000 people) [SH.MED.CMHW.P3]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],GDP (constant LCU) [NY.GDP.MKTP.KN],GDP (constant 2015 US$) [NY.GDP.MKTP.KD],GDP (current LCU) [NY.GDP.MKTP.CN],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate) [SL.UEM.1524.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Inflation, GDP deflator: linked series (annual %) [NY.GDP.DEFL.KD.ZG.AD]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.NOP1.ZS],Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.NOP2.ZS],Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%) [SH.UHC.NOPR.ZS],Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%) [SH.UHC.OOPC.10.ZS],Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%) [SH.UHC.OOPC.25.ZS],Out-of-pocket expenditure (% of current health expenditure) [SH.XPD.OOPC.CH.ZS],Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49) [SG.VAW.1549.ZS],"Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]",Lending interest rate (%) [FR.INR.LEND],"Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Suicide mortality rate (per 100,000 population) [SH.STA.SUIC.P5]","Wage and salaried workers, total (% of total employment) (modeled ILO estimate) [SL.EMP.WORK.ZS]","Vulnerable employment, total (% of total employment) (modeled ILO estimate) [SL.EMP.VULN.ZS]","International tourism, expenditures (current US$) [ST.INT.XPND.CD]","International tourism, expenditures (% of total imports) [ST.INT.XPND.MP.ZS]","International tourism, number of departures [ST.INT.DPRT]","International tourism, number of arrivals [ST.INT.ARVL]","Stocks traded, total value (% of GDP) [CM.MKT.TRAD.GD.ZS]","Stocks traded, total value (current US$) [CM.MKT.TRAD.CD]","Stocks traded, turnover ratio of domestic shares (%) [CM.MKT.TRNR]"
2014,China,CHN,8.489470,7.807780,0.969720,0.616360,0.585300,10021043.400000,7.304710,52.253010,3.576380,353880.168000,12.775280,1264106.575000,31.715230,75.100470,7431146.164000,8.598700,11940737.420000,,4.777910,363.009400,64354415744000.000000,10333926843387.400000,64356310454000.000000,10475624944290.100000,7.425760,4.100000,10.533000,,4.630000,1.921640,1.031060,1.031060,113.294060,,,,,,36.564830,,8.900000,5.600000,,,8.400000,50.820890,44.960400,,,116593000.000000,128499000.000000,114.163400,11959329140000.000000,199.157920
2014,Colombia,COL,5.336500,4.343530,0.280960,0.123100,0.128140,80091.000000,1.715820,26.910350,28.419020,22684.062000,53.116830,42397.854000,18.331030,18.321220,14623.996000,41.200000,175835.966500,,7.185530,586.678220,781589000000000.000000,285066097531.468000,762903000000000.000000,381240864422.407000,4.499030,8.799000,18.258000,18.266000,8.800000,2.898840,2.235630,2.235630,111.999780,,,,,,16.277010,,13.900000,10.867340,98.530000,94.186250,3.800000,48.295030,47.494000,5299000000.000000,6.814670,3911000.000000,2866000.000000,4.515780,17216000000.000000,11.731860
2014,Comoros,COM,3.637380,1.430220,0.179990,0.075570,0.083320,171.900000,0.240550,,0.000000,0.000000,96.258750,154.014000,,0.000000,0.000000,,458.308750,,5.238500,84.271070,364627326000.000000,955071578.773230,425713000000.000000,1149587659.745020,2.106660,8.143000,9.847000,19.471000,4.764000,,0.835050,0.835050,,0.990000,2.320000,1.930000,8.810000,1.640000,65.514060,,48.700000,10.500000,,,5.500000,41.430930,57.610080,40000000.000000,11.929810,,22799.999240,,,
2014,"Congo, Dem. Rep.",COD,1.675330,-1.768740,0.144820,0.067610,0.081940,5136.100000,0.067550,0.000000,0.076560,3.667000,94.009940,4503.076000,2.789700,0.000000,0.000000,96.781120,52890.713410,,3.978740,18.790250,10092840210000.000000,35464895084.478700,33223988462000.000000,35909040925.937500,9.470290,,8.365000,,4.427000,1.243040,0.993630,0.993630,129.135510,,,,,,38.716410,36.800000,75.300000,18.692500,,,6.700000,16.599610,81.073740,283000000.000000,1.792440,,334000.000000,,,
2014,"Congo, Rep.",COG,12.932480,10.265080,0.417910,0.194060,0.184130,5175.100000,1.046560,17.424240,12.852480,524.381000,58.959610,2405.552000,2.651520,0.000000,0.000000,76.515150,15290.144870,,1.973120,71.476760,5488895991900.000000,12383414503.260000,8847796130900.000000,17919224179.560900,6.646070,,40.687000,,19.709000,0.912140,-6.464560,-6.464560,112.827020,,,,,,31.186320,,38.800000,,,,7.500000,23.654320,75.175710,435000000.000000,4.753930,,229000.000000,,,
2014,Costa Rica,CRI,3.626730,2.498270,0.143840,0.087490,0.101650,7832.300000,1.616810,10.739190,0.000000,0.000000,86.687320,6787.617000,13.668060,3.887110,304.361000,68.619250,14438.245080,,7.663760,822.910030,30527502669000.000000,54453244251.285600,28001327621000.000000,52016408951.822500,3.542110,8.499000,24.280000,23.896000,8.500000,4.519200,6.206920,6.206920,120.537710,,,,,,24.413310,,7.900000,14.903060,,,5.600000,70.315030,26.627280,657000000.000000,3.786500,798000.000000,2760000.000000,0.233890,121660000.000000,4.768300
2014,Cote d'Ivoire,CIV,65.021940,61.245170,0.215180,0.094440,0.094010,9196.900000,0.399940,42.032090,42.235980,3784.344000,66.546230,5962.542000,14.866310,0.000000,0.000000,31.123000,21811.471330,,3.731050,79.311490,25268323876000.000000,42739891585.932000,24116592041000.000000,48843005625.579600,9.372000,,4.617000,,3.206000,0.448680,4.407330,4.407330,109.513500,2.250000,2.580000,2.100000,12.430000,3.370000,51.143420,,67.300000,5.338330,53.020690,43.908420,10.500000,24.079780,74.816110,625000000.000000,5.134050,,471000.000000,0.816860,398980000.000000,3.407060
2014,Croatia,HRV,-0.425400,-0.018960,0.327310,0.158490,0.170950,16236.400000,3.830800,31.770150,28.299190,4624.087000,52.581280,8591.781000,14.927350,15.036050,2456.890000,36.591810,21998.126260,,6.620790,909.371640,44709724186.077700,49606015318.930500,44668670645.075900,59342363988.804000,-0.425620,17.290000,45.542000,45.507000,17.290000,-0.215200,0.147560,0.147560,107.874020,,,,,,11.275280,,4.200000,8.580000,,,17.300000,84.384270,10.392250,865000000.000000,3.430220,4638000.000000,51168000.000000,0.825890,490100000.000000,
2014,Cuba,CUB,2.841050,2.746240,0.319760,,,26677.100000,2.354130,52.801360,8.580890,2306.543000,91.238450,24524.896000,29.881150,0.013640,3.667000,4.278440,42540.050400,,12.141230,864.155580,52184000000.000000,83429902609.353000,80656100000.000000,80656100000.000000,1.047580,2.700000,6.603000,,2.700000,,3.463380,3.463380,,,,,,,9.638880,,4.600000,,,,13.400000,76.914560,18.871850,,,355000.000000,3014000.000000,,,
2014,Curacao,CUW,,,,,,,,65.684210,,0.000000,,5881.868000,8.421050,,0.000000,22.947370,,,,,5160235791.844150,3044829273.420150,5476338521.760030,3059406995.396660,-0.637400,12.610000,,33.160000,,1.498740,1.498700,1.498700,108.601210,,,,,,,,,,,,,,,383000000.000000,14.222560,,1129000.000000,,,
2014,Cyprus,CYP,-3.710670,-2.644990,0.354910,0.241130,0.265630,6811.800000,5.787450,50.000000,0.000000,0.000000,84.259510,5687.517000,11.631940,0.162980,11.001000,30.381940,8137.045110,,6.952290,1873.891360,17261491000.000000,19193172056.621700,17430161000.000000,23155988617.402300,-1.829310,16.277000,35.561000,36.032000,16.280000,-1.354990,-1.333780,-1.333780,103.907470,,,,,,45.110990,,2.400000,,,,5.400000,82.111690,14.183290,1343000000.000000,8.918640,1209000.000000,2558000.000000,0.244470,56610000.000000,1.404370
2014,Czechia,CZE,3.182460,3.073890,0.560260,0.276190,0.292200,99960.600000,9.497130,58.591400,14.193770,14158.287000,19.362500,19314.089000,14.023820,62.090860,61935.630000,17.027450,120621.652000,,7.596770,1512.926150,4388888000000.000000,178419147314.396000,4345766000000.000000,209358834156.329000,2.262100,6.108000,15.852000,15.856000,6.110000,0.343990,2.578540,2.578540,107.149260,0.000000,0.000000,0.860000,2.050000,0.030000,14.081990,,2.500000,4.644910,,,14.800000,82.006850,14.535840,5173000000.000000,3.268580,5651000.000000,27166000.000000,5.147620,10777000000.000000,
2014,Denmark,DNK,3.577380,3.053510,0.121120,0.121950,0.132500,35820.000000,6.347150,45.204290,17.955580,6420.917000,46.063100,16472.164000,9.968130,25.543900,9134.497000,32.918000,50328.465140,,10.309180,6466.897950,1989744640000.000000,295744975353.148000,1981164991000.000000,352993631617.708000,1.619390,6.925000,14.201000,14.231000,6.930000,0.564020,1.032110,1.032110,106.651190,,,,,,13.339260,,3.500000,,,,12.000000,91.029610,5.354490,10443000000.000000,6.203440,8528000.000000,28070000.000000,,,
2014,Djibouti,DJI,15.419150,13.396400,0.178370,0.105500,0.104340,402.170000,0.406610,,0.000000,0.000000,114.793040,528.048000,,0.000000,0.000000,,1329.890500,,2.965230,66.440460,388688548300.000000,2254700565.115360,393594981000.000000,2214679081.256580,7.061540,,73.206000,,26.273000,1.341870,1.262300,1.262300,113.440390,,,,,,22.659530,,56.100000,,,,9.200000,44.637640,52.539760,,,,,,,
2014,Dominica,DMA,,,0.323790,0.207310,0.231990,180.000000,2.594740,,0.000000,0.000000,97.786670,176.016000,,0.000000,0.000000,,244.944210,,5.261420,394.672940,1222770000.000000,555922065.276390,1405160000.000000,520429629.629630,4.753790,,,,,0.799250,-0.297830,-0.297830,103.274660,,,,,,35.744800,,26.300000,8.936630,,,,,,39000000.000000,11.522310,,370000.000000,,,
2014,Dominican Republic,DOM,6.886640,5.586550,0.322300,0.145540,0.156600,21450.700000,2.086220,53.634480,9.408300,2005.849000,67.732860,14440.646000,11.630320,14.998240,3197.624000,26.323990,34091.509080,,4.797570,313.457520,1957866933400.000000,66554578678.120700,2925665101900.000000,67179955677.279100,7.050460,6.719000,13.363000,13.425000,6.720000,2.998640,4.321290,4.321290,118.453840,,,,,,31.053650,,28.900000,13.902500,98.140000,91.763760,6.100000,55.172920,41.172090,717000000.000000,3.541980,427000.000000,5576000.000000,,,
2014,Ecuador,ECU,4.059320,2.526890,0.421420,0.216950,0.223720,41801.200000,2.619450,26.465270,7.957030,3278.298000,92.662950,38177.137000,13.271370,0.000000,0.000000,41.673120,76784.742750,,6.723990,428.628420,70105362000.000000,99192306978.811200,101726331000.000000,101726331000.000000,3.788870,3.480000,9.043000,9.057000,3.480000,3.589220,3.030700,3.030700,116.841560,,,,,,33.163070,,13.700000,,97.270000,94.222640,8.800000,57.058270,39.582350,990000000.000000,3.280650,1096000.000000,1695000.000000,,,
2014,"Egypt, Arab Rep.",EGY,3.321050,0.927580,0.694370,0.222150,0.222400,219121.100000,2.292250,50.337620,37.741410,81766.766000,54.748570,118612.782000,15.184390,0.690580,1496.136000,22.548620,310051.009700,,5.025190,158.205810,5453301864798.640000,315569804751.572000,2130000000000.000000,305595408895.265000,2.915910,13.105000,32.206000,32.235000,13.100000,10.070220,11.247630,11.247630,142.052800,,,,,,55.121370,14.000000,20.600000,11.708330,,,3.300000,60.829430,25.454560,3486000000.000000,4.711070,6180000.000000,9878000.000000,8.652280,26440980000.000000,37.727740
2014,El Salvador,SLV,0.903630,0.515520,0.288010,0.131100,0.144780,6592.200000,1.061630,28.061220,0.000000,0.000000,87.807680,5786.526000,11.904760,0.000000,0.000000,48.129250,11777.422230,,8.598940,312.867460,22593470000.000000,22888906230.213400,22593470000.000000,22593470000.000000,1.729400,4.154000,9.588000,9.893000,4.150000,1.141350,0.993230,0.993230,108.987570,0.030000,0.140000,0.250000,,,36.574470,6.700000,13.800000,,97.770000,,5.800000,60.430270,35.390070,277000000.000000,2.509340,1515000.000000,1886000.000000,,,
2014,Equatorial Guinea,GNQ,2.616640,-1.443230,0.409910,0.163360,0.157250,5946.600000,4.591320,,54.438410,4404.067000,16.453910,1331.121000,,0.000000,0.000000,,13756.707870,,2.192920,368.519140,7342582265800.000000,14507099626.917300,10746852000000.000000,21765453081.982600,0.415070,,15.678000,,8.070000,4.310000,-1.273840,-1.273840,116.661680,,,,,,74.481250,,69.900000,,,,8.800000,16.939930,73.594490,,,,,,,
2014,Eritrea,ERI,,,,,,592.220000,0.178200,55.357140,0.000000,0.000000,83.586030,568.385000,3.571430,0.000000,0.000000,30.357140,5848.573950,,4.057080,31.791160,,,,,,,10.325000,,5.862000,,,,,,,,,,52.646920,,35.000000,,,,11.700000,27.428610,70.499820,,,,119000.000000,,,
2014,Estonia,EST,4.179870,4.453450,0.782890,0.438930,0.462410,17594.900000,13.384780,78.082190,5.597220,997.424000,4.588900,817.741000,4.851600,90.543210,16134.800000,12.671230,20799.444910,,6.362000,1287.761230,20256014000.000000,22474308645.680500,20048226000.000000,26634083965.098700,3.011370,7.352000,14.967000,14.965000,7.350000,-0.106180,2.915610,2.915610,112.026100,,,,,,23.550670,,2.600000,,,,19.500000,91.386860,5.271130,1346000000.000000,6.450350,1426000.000000,5804000.000000,,,
2014,Eswatini,SWZ,3.112100,2.421000,0.245910,0.108940,0.101450,977.400000,0.868130,,0.000000,0.000000,75.249900,722.399000,,18.716980,179.683000,,2783.518950,,7.255970,285.051420,38669251300.000000,3974709779.063980,48001148500.000000,4422986271.747670,0.923230,,48.895000,,23.774000,5.681350,7.146740,7.146740,129.027310,,,,,,10.550500,,53.400000,8.625000,,,39.200000,65.588870,32.256270,62000000.000000,3.130080,1657000.000000,1325000.000000,,,
2014,Ethiopia,ETH,14.544550,11.487170,0.213480,0.076860,0.084120,12490.300000,0.125220,0.109530,0.000000,0.000000,70.187510,8654.120000,34.173060,8.713960,1074.431000,46.878420,133087.987900,,4.033660,21.902950,1298026040000.000000,58508820967.928700,1060814376000.000000,55612228233.517900,10.257490,,3.624000,,2.347000,6.890020,10.981790,10.981790,189.185250,,,,,,38.474090,,45.200000,,,,5.500000,12.201540,87.366420,,,,770000.000000,,,
2014,Faroe Islands,FRO,,,,,,,,,,0.000000,,597.721000,,,0.000000,,,,,,16243700000.000000,2549017907.367840,16354800000.000000,2914012679.272770,5.432700,,,,,,2.671180,2.671180,,,,,,,,,,,,,,,,,,,,,,
2014,Fiji,FJI,,,0.270850,0.116160,0.123440,1213.600000,1.325530,,0.000000,0.000000,118.407710,1551.141000,,0.000000,0.000000,,1796.428170,,3.368610,178.705990,9167032441.777190,4480790593.108050,9167032441.777190,4857104791.003860,5.603520,6.170000,14.381000,18.120000,4.327000,0.519310,12.505410,12.505410,114.776210,,,,,,19.896370,,20.400000,5.761110,,,9.700000,56.836790,41.879880,99000000.000000,3.484860,,781000.000000,,,
2014,Finland,FIN,1.030110,0.613160,0.197890,0.187920,0.202410,46161.700000,8.452180,50.651930,12.472250,5757.190000,51.199770,23633.815000,16.685080,37.297580,17216.565000,23.867400,58686.817080,,9.781150,4922.649900,210242000000.000000,233266209150.781000,206897000000.000000,274862826772.156000,-0.364910,8.663000,20.436000,20.546000,8.660000,1.041200,1.631620,1.631620,109.016210,,,,,,17.637450,,2.100000,,,,15.400000,85.999340,9.768690,6326000000.000000,6.116600,9783000.000000,2731000.000000,,,
2014,France,FRA,1.264380,0.791320,0.126860,0.107270,0.114960,306017.400000,4.614810,13.795160,24.514100,74652.786000,60.948090,185605.205000,15.695880,11.341900,34539.473000,42.414590,427859.191800,,11.534150,4978.559570,2174234674000.000000,2412341398046.840000,2149765000000.000000,2855964488590.190000,0.956180,10.273000,24.894000,25.087000,10.270000,0.507760,0.576940,0.576940,105.539430,,,,,,10.043860,,3.100000,,,,15.600000,88.389290,7.365810,58464000000.000000,6.570970,31941000.000000,206599000.000000,40.918510,1168618040000.000000,56.024760
2014,French Polynesia,PYF,,,,,,,,,,0.000000,,737.067000,,,0.000000,,,,,,509277000000.000000,5238617841.196660,552599000000.000000,6151996560.842890,0.593550,,35.281000,,11.734000,,1.361240,1.361240,,,,,,,,,,,,,,81.091670,16.348480,312000000.000000,13.918450,48000.000000,228000.000000,,,
2014,Gabon,GAB,15.827290,12.021310,0.430600,0.205020,0.205900,5962.050000,3.031260,32.664760,18.535020,1019.426000,45.337460,2493.560000,33.524360,0.000000,0.000000,23.782240,15495.276090,,2.532820,234.421520,5147392292600.000000,13846034032.371100,8988342089900.000000,18203966895.843300,4.314960,,35.380000,,19.732000,4.690460,-0.851390,-0.851390,109.374990,,,,,,28.129810,,36.500000,,,,9.800000,66.612370,30.787770,509000000.000000,8.168430,,,,,
2014,"Gambia, The",GMB,-1.835930,-4.712660,0.382660,0.122810,0.123530,506.800000,0.231520,,0.705190,3.667000,97.316540,506.046000,,0.000000,0.000000,,2180.820710,,3.052350,17.143460,48767454600.000000,1324430251.830270,51309079300.000000,1229461721.408610,-1.407380,,12.215000,,8.202000,5.948000,5.211720,5.211720,122.349570,,,,,,26.826700,,41.000000,28.500000,,,5.300000,24.029060,74.481800,55400001.525880,12.373730,,156000.000000,,,
2014,Georgia,GEO,7.300590,7.250220,0.596240,0.189870,0.201000,8654.000000,2.326710,14.637310,49.571610,4198.715000,33.466250,2834.591000,20.984460,13.421130,1136.770000,42.227980,16805.074560,,7.903870,369.138430,32938103074.310800,14514384819.172600,31124000000.000000,17627332900.258100,4.441550,17.439000,37.941000,38.190000,17.440000,3.068810,4.222350,4.222350,110.250750,,,,,,65.975610,,9.700000,11.909710,99.702610,99.586190,10.300000,44.049490,54.816980,563000000.000000,5.619690,3106000.000000,5004000.000000,,,
2014,Germany,DEU,2.540250,2.113680,0.222480,0.178750,0.193330,736011.700000,9.088530,48.467380,19.681240,145147.194000,34.007350,250800.798000,12.442100,41.815800,308387.366000,21.365470,840763.125800,,11.022190,5307.377930,2981695150000.000000,3308229204839.040000,2927430000000.000000,3889093051023.520000,2.209540,4.981000,7.733000,7.748000,4.980000,0.906790,1.877940,1.877940,106.650550,,,,,,13.008770,,3.300000,,,,13.400000,89.045590,6.319030,101737000000.000000,6.711430,83008000.000000,32999000.000000,32.631430,1269066800000.000000,72.996160
2014,Ghana,GHA,-4.460890,-6.733660,0.276290,0.102410,0.088180,13366.700000,0.474060,24.332570,8.905940,1279.783000,81.710050,11741.734000,12.585810,0.000000,0.000000,55.377570,28547.039920,,4.016440,78.036320,128032957400.000000,48379986725.689800,158683996800.000000,54783320576.888200,2.856240,,9.347000,,4.387000,15.489620,23.939960,23.939960,155.904740,,,,,,45.050640,,40.600000,,87.600000,,7.500000,24.325780,69.809630,947000000.000000,4.920220,,825000.000000,,,
2014,Gibraltar,GIB,,,,,,,,27.777780,,0.000000,,528.048000,0.000000,,0.000000,72.222220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Greece,GRC,2.728570,3.415140,0.354720,0.226980,0.239810,69548.700000,6.385060,58.105650,8.182870,5691.184000,46.946040,32650.968000,9.092290,37.977570,26413.401000,24.802670,90264.074660,,7.891410,1700.494390,176715380000.000000,196067992081.695000,177235976000.000000,235458133124.608000,0.475700,26.708000,52.656000,52.768000,26.710000,-1.312260,-1.938760,-1.938760,102.551500,,,,,,37.199530,,3.800000,,,,5.300000,64.032860,29.639410,4003000000.000000,4.875890,5802000.000000,24272000.000000,14.036630,33050380000.000000,59.923520
2014,Greenland,GRL,,,,,,,,,,0.000000,,506.046000,,,0.000000,,,,,,14683800000.000000,2563963821.891270,15951000000.000000,2842065708.359620,4.742140,10.300000,,,,,0.990270,0.990270,,,,,,,,,,,,,,,,,,,,,,
2014,Grenada,GRD,,,0.270650,0.162590,0.178490,253.500000,2.148820,,0.000000,0.000000,93.875200,234.688000,,0.000000,0.000000,,2263.595300,,4.773540,368.813840,2054700000.000000,936638937.786050,2461040000.000000,911496296.296300,7.342120,24.500000,,,,-0.983600,0.775210,0.775210,104.433540,,,,,,51.891450,,14.100000,9.185980,,,0.600000,,,34000000.000000,7.225250,,387000.000000,,,
2014,Guam,GUM,,,,,,,,,,,,,,,,,,,,,5450000000.000000,5751510464.058240,5610000000.000000,5610000000.000000,1.793050,7.600000,17.918000,,7.600000,,2.077820,2.077820,,,,,,,,,,,,,,87.885630,9.068830,,,,1343000.000000,,,
2014,Guatemala,GTM,4.300910,2.513300,0.234320,0.115190,0.117880,13998.500000,0.914560,21.065680,0.000000,0.000000,69.817580,9739.552000,34.200740,17.717260,2471.558000,39.962830,27986.607930,,5.888570,216.795040,434887198000.000000,59741346761.361700,447326327000.000000,57852153058.502000,4.443980,2.717000,5.725000,5.852000,2.720000,3.418360,2.860310,2.860310,118.950430,0.920000,2.290000,2.220000,11.450000,3.770000,55.555480,,24.600000,13.773330,93.350000,81.285900,5.800000,59.272500,37.766870,1029000000.000000,5.337170,992000.000000,1739000.000000,,,
2014,Guinea,GIN,3.504150,0.965860,0.262770,0.096810,0.110610,2225.700000,0.196390,,0.000000,0.000000,96.749870,2167.197000,,0.000000,0.000000,,22242.301820,,4.787990,37.086300,47316240595000.000000,8470142323.872560,61573256815000.000000,8778473643.318520,3.696550,,6.818000,,5.195000,6.150510,2.615900,2.615900,166.026330,,,,,,58.359250,,72.900000,,46.295050,32.003840,7.100000,13.020690,84.196930,28799999.237060,0.987190,,33000.000000,,,
2014,Guinea-Bissau,GNB,9.988220,7.114020,0.266900,0.089470,0.113010,263.600000,0.151210,,0.000000,0.000000,96.913570,271.358000,,0.000000,0.000000,,2244.292200,,9.968970,64.918370,404157872300.000000,987646573.045990,520872300700.000000,1054915581.357730,0.964560,,4.167000,,3.376000,-1.509250,-0.148260,-0.148260,106.940490,,,,,,55.388480,,61.900000,5.338330,60.402350,45.581160,7.800000,29.452580,69.811360,,,,36099.998470,,,
2014,Guyana,GUY,,,0.485430,0.240390,0.246810,2063.388600,2.747100,,0.000000,0.000000,97.549320,2009.516000,,0.000000,0.000000,,4300.879430,,3.947550,216.933240,875176000000.000000,4250621228.251750,852152000000.000000,4127660158.472570,1.686490,,24.242000,,12.889000,0.852630,-2.105400,-2.105400,110.466270,,,,,,35.953640,,28.100000,12.833330,96.689670,85.639730,37.200000,63.806130,30.228820,,,,206000.000000,,,
2014,Haiti,HTI,1.061680,-0.409050,0.206300,0.091970,0.096530,3021.140000,0.290140,29.347830,0.000000,0.000000,88.559250,2709.913000,24.637680,0.000000,0.000000,42.391300,9726.111600,,4.520360,64.861570,611821339140.000000,14644604938.460600,675911848200.000000,15146883647.323900,2.888770,,34.139000,,13.802000,3.438170,2.218990,2.218990,121.011950,,,,,,31.015310,,54.100000,10.773330,,,10.000000,25.285450,73.985330,475000000.000000,9.993050,,1127599.975590,,,
2014,Honduras,HND,4.083580,2.177150,0.489220,0.213170,0.247870,9884.100000,1.082850,40.914290,0.000000,0.000000,85.550410,8093.069000,9.714290,6.008300,568.385000,39.542860,21060.372780,,7.914560,171.304810,183066500000.000000,20203944075.628000,414633500000.000000,19756533971.869800,3.058080,7.078000,11.899000,11.870000,7.080000,6.129250,6.849360,6.849360,125.346250,,,,,,48.687780,,18.200000,20.612220,95.680000,87.197530,3.400000,49.669730,38.879980,437000000.000000,4.297660,1065000.000000,2082000.000000,,,
2014,"Hong Kong SAR, China",HKG,,,,,,,,66.186900,,4649.756000,,9273.843000,16.729250,,30876.140000,13.704630,,,,,2625210000000.000000,302170258934.603000,2260005000000.000000,291459995978.893000,2.762380,3.296000,9.234000,9.248000,3.300000,4.423650,2.850300,2.850300,119.385000,,,,,,,,,5.000000,,,,90.873120,6.186120,22011000000.000000,3.547400,84519000.000000,60839000.000000,497.816610,1450936260000.000000,44.878520
2014,Hungary,HUN,3.850060,4.130190,0.336580,0.155510,0.160270,40625.200000,4.117500,31.132080,39.359560,15991.787000,38.754860,15746.098000,15.590860,21.660840,8800.800000,27.159880,55974.262580,,7.044410,1006.156490,33715281000000.000000,120699456740.623000,32804707000000.000000,141033843265.669000,4.232210,7.725000,20.364000,20.393000,7.730000,-0.227570,3.692730,3.692730,111.453110,,,,,,28.360910,,4.500000,4.447530,,,20.400000,88.674720,7.575660,2712000000.000000,2.378320,16340000.000000,45984000.000000,5.043970,7113710000.000000,49.015180
2014,Iceland,ISL,3.745100,2.597330,0.122070,0.123960,0.135970,2047.500000,6.254090,0.000000,0.000000,0.000000,80.674000,1653.817000,29.411770,16.099020,330.030000,40.196080,3260.884930,,8.228890,4487.530270,2212678675000.000000,16773046835.507000,2086359608000.000000,17867662177.891100,1.687220,4.897000,9.585000,9.787000,4.900000,2.044620,4.141650,4.141650,115.953780,,,,,,17.980270,,2.100000,7.742500,,,15.700000,86.041820,10.198950,,,400000.000000,1102000.000000,,,
2014,India,IND,6.473510,5.161010,1.102310,0.323890,0.316640,2147107.000000,1.642470,53.605290,4.337860,92694.426000,23.909540,510915.776000,26.408280,69.625590,1487808.243000,11.478610,3083573.891000,,3.619570,56.565870,105276736340000.000000,1947834564844.190000,124679592930000.000000,2039126479228.110000,7.410230,,22.239000,,7.976000,6.665660,3.331760,3.331760,139.924450,,,,,,67.014000,,36.900000,10.250000,,,12.800000,21.093660,77.304120,17492000000.000000,3.159950,18330000.000000,13107000.000000,37.341230,761434863288.323000,45.143240
2014,Indonesia,IDN,3.879060,2.681530,0.590430,0.193810,0.184820,484640.100000,1.891430,44.251250,12.747140,62467.345000,45.051610,220775.402000,18.395070,8.466160,41488.438000,30.806590,873788.948700,,2.964340,103.058840,8564866600000000.000000,820828013230.588000,10569705300000000.000000,890814755533.537000,5.006670,4.049000,16.042000,15.725000,4.050000,6.394930,5.443180,5.443180,124.386150,0.680000,1.070000,0.790000,4.380000,1.170000,45.247290,,24.100000,12.605000,99.680220,95.116220,2.400000,46.702060,49.723920,10263000000.000000,5.084450,8074000.000000,9435000.000000,10.184100,90721490000.000000,21.491510
